SKU,Category,Weight (lbs),Volume (cubic ft),Total Inventory Picks,7AM - 8AM,8AM - 9AM,9AM -10AM,10AM - 11AM,11AM - 12PM,12PM - 1PM,1PM - 2PM,2PM - 3PM,3PM - 4PM,4PM - 5PM,5PM - 6PM,6PM - 7PM,7PM - 8PM
26767,Clothing,0.49,5.11,262,114,47,70,15,5,7,4,0,0,0,0,0,0
38664,Hygiene,1.21,0.56,108,1,5,10,11,17,13,13,16,13,6,3,0,0
21608,Office,4.12,3.14,130,4,12,11,14,12,24,13,25,13,2,0,0,0
86844,Clothing,0.4,0.73,479,36,68,76,103,56,40,49,21,20,9,1,0,0
66276,Clothing,0.52,4.46,303,7,30,50,25,30,28,16,24,22,23,22,20,6
13272,Clothing,0.58,6.14,316,134,85,64,11,12,9,1,0,0,0,0,0,0
50850,Electronics,12.45,3.5,458,44,40,60,110,67,45,34,28,16,10,4,0,0
25970,Electronics,3.87,2.88,197,0,0,0,0,1,9,14,27,21,42,59,16,8
68048,Clothing,0.26,4.78,328,167,88,47,17,4,0,5,0,0,0,0,0,0
99633,Medical,2.86,1.88,231,0,0,0,0,4,8,19,36,37,48,60,13,6
38822,Office,6.72,0.68,471,51,46,58,106,72,62,36,22,11,7,0,0,0
78150,Hygiene,2.59,0.46,248,98,43,67,25,10,3,2,0,0,0,0,0,0
27424,Clothing,0.33,4.47,266,4,23,45,22,18,24,23,24,24,17,22,16,4
50291,Clothing,0.58,2.79,453,37,60,67,88,54,57,33,31,12,9,5,0,0
10168,Home,16.86,69.78,270,8,16,47,23,16,25,18,23,25,24,17,20,8
94204,Electronics,7.44,1.97,176,0,0,0,0,5,2,11,30,27,57,21,20,3
85864,Hygiene,1.01,0.43,112,5,12,14,10,11,16,21,11,8,2,2,0,0
57457,Sports,17.56,7.44,185,0,0,0,0,3,6,11,26,49,38,35,12,5
20111,Medical,0.5,2.59,523,58,69,60,87,68,67,55,35,15,6,3,0,0
95748,Medical,2.5,2.08,271,123,57,63,14,8,6,0,0,0,0,0,0,0
46299,Electronics,11.37,1.7,132,2,14,15,12,11,18,15,23,17,5,0,0,0
34209,Electronics,6.75,1.63,362,199,69,61,15,18,0,0,0,0,0,0,0,0
81756,Hygiene,1.12,0.5,492,58,57,67,97,58,59,57,20,11,5,3,0,0
24752,Medical,0.83,1.71,475,45,57,60,81,66,59,44,29,20,10,4,0,0
47494,Sports,12.31,15.66,102,2,5,9,17,10,18,12,11,13,2,3,0,0
21218,Electronics,5,4.24,294,8,28,46,30,27,28,23,21,25,15,24,15,4
72257,Hygiene,2.48,0.24,280,5,29,43,29,24,24,23,17,19,20,22,18,7
39147,Medical,0.42,1.95,130,2,10,6,17,13,25,16,24,9,5,3,0,0
49478,Medical,1.18,0.99,480,34,40,50,110,76,66,54,24,19,6,1,0,0
38460,Sports,7.01,0.13,247,7,23,41,19,17,16,22,21,22,15,23,17,4
47189,Clothing,0.53,2.05,312,121,94,47,27,8,10,5,0,0,0,0,0,0
42172,Sports,8.34,9.42,270,5,16,50,23,22,29,18,18,25,17,22,18,7
70462,Hygiene,3.34,0.66,154,3,13,14,16,20,23,20,25,13,6,1,0,0
60058,Office,6,0.7,252,123,42,37,30,9,6,5,0,0,0,0,0,0
87196,Electronics,9.61,0.01,323,162,90,53,10,4,3,1,0,0,0,0,0,0
30253,Hygiene,3.13,0.52,513,43,64,53,110,74,58,57,29,18,7,0,0,0
42159,Office,6.81,4.65,495,52,49,50,94,76,58,51,39,20,5,1,0,0
53080,Clothing,0.5,6.39,238,122,54,32,14,4,7,5,0,0,0,0,0,0
88839,Sports,18.24,13.3,121,5,9,7,11,10,25,22,14,14,4,0,0,0
73843,Electronics,7.77,2.03,115,1,5,6,7,14,21,22,23,12,4,0,0,0
37810,Clothing,0.6,5.22,469,51,48,65,91,55,68,45,22,16,8,0,0,0
24795,Hygiene,2.51,0.64,464,30,64,64,86,54,64,33,35,19,10,5,0,0
67310,Sports,25.08,10.46,278,8,29,50,26,23,24,24,21,17,15,18,17,6
18756,Hygiene,2.44,0.6,317,188,48,33,26,11,10,1,0,0,0,0,0,0
28066,Clothing,0.48,7.05,223,0,0,0,0,3,4,26,34,45,48,46,13,4
99381,Clothing,0.52,1.23,296,157,40,61,12,16,5,5,0,0,0,0,0,0
68173,Hygiene,2.47,0.58,263,8,16,49,25,22,15,15,25,24,18,21,17,8
85478,Sports,8.39,15.51,120,10,13,11,8,15,18,19,10,13,3,0,0,0
85438,Sports,12.28,18.04,256,4,26,46,22,15,17,22,16,25,22,20,17,4
29811,Medical,1.08,1.42,180,0,0,0,0,1,3,22,22,41,31,41,12,7
62510,Home,19.36,27.32,260,5,27,41,21,24,17,25,21,19,17,20,17,6
22251,Electronics,12.01,1.02,478,45,57,59,109,79,42,32,33,12,9,1,0,0
44314,Hygiene,4.08,0.56,273,145,78,33,11,5,0,1,0,0,0,0,0,0
26100,Electronics,8.4,1.79,295,156,47,55,30,4,3,0,0,0,0,0,0,0
70410,Medical,2.85,3.17,184,0,0,0,0,4,8,34,22,23,41,32,10,10
17798,Home,40.38,7.05,205,0,0,0,0,0,3,21,32,60,39,33,15,2
10417,Sports,11.4,4.84,270,127,64,37,26,5,9,2,0,0,0,0,0,0
32742,Sports,14.11,15.02,258,4,26,44,20,15,28,16,22,20,21,19,19,4
85150,Office,5.41,0.23,183,0,0,0,0,2,9,19,30,26,54,20,20,3
85709,Medical,2.81,2.19,187,0,0,0,0,4,7,38,20,20,53,21,17,7
62314,Clothing,0.4,7.65,243,82,56,68,24,4,9,0,0,0,0,0,0,0
93194,Hygiene,2.15,0.4,351,174,68,66,18,15,7,3,0,0,0,0,0,0
92001,Office,3.98,2.55,354,161,95,50,30,17,1,0,0,0,0,0,0,0
15437,Clothing,0.43,2.49,276,110,72,60,17,7,7,3,0,0,0,0,0,0
70332,Hygiene,1.84,0.5,291,7,26,50,29,22,30,25,15,24,20,23,16,4
34051,Medical,0.16,2.41,116,4,8,8,16,20,16,14,19,10,1,0,0,0
10526,Medical,1.74,0.69,137,9,10,14,10,17,22,23,11,16,2,3,0,0
54701,Electronics,8.63,2.18,360,188,71,54,29,14,2,2,0,0,0,0,0,0
61271,Clothing,0.65,7.93,458,33,45,61,96,64,54,41,32,18,9,5,0,0
27832,Electronics,12.54,0.27,341,174,81,61,11,4,8,2,0,0,0,0,0,0
97708,Office,3.63,3.46,218,0,0,0,0,2,10,22,39,24,53,46,18,4
70778,Sports,4.44,4.45,511,58,62,73,97,70,54,54,22,12,9,0,0,0
30453,Electronics,13.18,2.87,324,181,62,48,14,6,9,4,0,0,0,0,0,0
65791,Electronics,7.38,1.87,254,4,21,41,27,20,19,25,21,18,19,15,20,4
23854,Medical,2.58,1.48,276,8,18,49,20,22,19,24,25,24,18,25,19,5
80320,Electronics,12.41,3.64,496,40,67,66,102,51,61,52,27,17,9,4,0,0
10594,Home,21.04,1.03,314,164,52,50,21,20,7,0,0,0,0,0,0,0
88408,Hygiene,1.32,0.53,267,119,68,33,29,15,1,2,0,0,0,0,0,0
60923,Electronics,7.1,1.38,272,7,24,45,30,28,20,18,22,21,16,21,16,4
50502,Clothing,0.44,6.88,463,47,55,50,84,62,55,56,24,16,9,5,0,0
96691,Clothing,0.52,3.37,284,4,23,49,30,28,25,18,24,15,24,19,19,6
37532,Sports,4.58,12.57,273,5,24,46,15,21,28,22,23,25,25,20,15,4
41898,Electronics,7.23,2.52,499,35,46,80,110,55,70,48,26,20,6,3,0,0
65473,Clothing,0.49,3.71,187,0,0,0,0,0,8,25,22,23,34,59,12,4
78745,Medical,2.84,2.8,215,0,0,0,0,3,8,17,31,25,56,52,16,7
64062,Electronics,6.98,2.64,465,37,67,51,104,66,54,31,31,15,6,3,0,0
92475,Clothing,0.77,7.5,123,9,11,7,14,18,20,14,15,8,5,2,0,0
60039,Medical,1.69,2.35,266,6,26,45,25,20,21,19,24,17,18,17,20,8
96919,Home,45.41,8.03,482,35,55,56,110,66,47,58,30,15,10,0,0,0
49295,Clothing,0.54,2.47,143,9,5,15,16,17,13,27,18,15,5,3,0,0
21634,Medical,3.12,3.95,117,2,14,11,7,15,13,19,20,15,1,0,0,0
47327,Home,61.78,50.9,104,1,13,15,10,9,14,18,10,10,3,1,0,0
76409,Electronics,10.25,2.76,185,0,0,0,0,1,5,27,31,43,34,23,18,3
72666,Sports,18.72,11.74,127,10,9,12,16,18,11,12,24,13,1,1,0,0
28123,Sports,9.53,18.46,184,0,0,0,0,5,3,21,29,30,53,21,14,8
43491,Clothing,0.75,0.01,196,0,0,0,0,2,8,10,20,44,59,31,14,8
44226,Office,2.21,4.67,259,5,16,42,18,30,30,19,19,18,18,19,18,7
42612,Clothing,0.45,5.9,187,0,0,0,0,2,8,21,34,43,34,25,17,3
40032,Clothing,0.4,6.43,143,5,9,15,15,20,20,22,23,11,2,1,0,0
99115,Hygiene,2.42,0.59,123,7,8,8,16,13,22,21,14,12,2,0,0,0
28321,Home,11.42,51.1,258,8,17,47,17,20,23,19,15,23,21,23,18,7
18292,Home,55.97,20.79,107,2,12,6,7,16,11,17,20,12,3,1,0,0
25077,Hygiene,2.01,0.52,271,7,28,50,15,27,24,18,18,23,15,21,20,5
74388,Home,23.39,46.47,208,0,0,0,0,2,9,16,27,48,43,42,20,1
52222,Medical,2.47,0.01,201,0,0,0,0,4,9,40,36,31,31,26,16,8
33071,Home,29.13,54.9,115,3,6,10,8,10,20,25,16,9,5,3,0,0
47832,Hygiene,2.47,0.6,269,140,44,41,27,6,7,4,0,0,0,0,0,0
20754,Medical,0.63,3.08,332,196,48,55,22,5,3,3,0,0,0,0,0,0
99289,Sports,13.43,11.08,337,175,81,45,22,4,9,1,0,0,0,0,0,0
32854,Sports,8.61,12.78,102,2,12,9,8,10,11,12,20,14,2,2,0,0
38698,Electronics,7.21,1.38,279,6,19,43,20,19,29,22,23,20,25,25,20,8
58866,Medical,0.36,2.96,479,45,58,60,86,80,45,51,28,13,9,4,0,0
78966,Office,4.18,5.52,206,0,0,0,0,4,3,18,39,26,60,40,12,4
39855,Office,5.43,6.74,464,51,50,60,92,50,68,36,28,19,10,0,0,0
59640,Home,36.03,16.64,255,8,28,41,21,23,29,15,16,17,23,15,15,4
82274,Office,1.87,4.47,192,0,0,0,0,1,3,29,31,26,53,28,15,6
37482,Sports,12.65,16.49,470,32,67,51,105,58,42,58,33,14,8,2,0,0
16547,Clothing,0.63,1.76,486,53,68,55,90,74,40,43,31,19,8,5,0,0
82405,Office,3.22,5.12,225,0,0,0,0,5,10,40,27,43,59,26,14,1
10183,Medical,2.8,3.31,242,5,22,40,28,23,16,19,20,16,16,17,15,5
85422,Electronics,10.49,3.3,276,6,16,47,30,24,23,20,24,21,25,16,18,6
75100,Hygiene,0.68,0.51,270,7,26,48,24,18,22,21,17,15,23,22,20,7
68522,Clothing,0.45,2.47,156,0,0,0,0,0,3,18,20,33,41,28,11,2
39199,Hygiene,0.79,0.58,221,0,0,0,0,1,8,36,32,28,59,32,15,10
65509,Home,60.59,11.48,465,35,55,57,102,78,46,31,35,17,8,1,0,0
48157,Office,5.91,1.04,454,53,65,65,80,52,49,34,26,19,8,3,0,0
82239,Hygiene,2.29,0.37,122,4,10,10,7,14,15,14,24,16,6,2,0,0
10591,Office,2.85,0.82,128,7,8,11,13,16,24,14,13,15,6,1,0,0
27679,Home,12.85,52.76,118,2,14,11,17,8,12,15,22,16,1,0,0,0
53188,Electronics,12.15,2.57,272,96,73,60,30,12,0,1,0,0,0,0,0,0
93518,Sports,6.93,10.44,243,0,0,0,0,1,10,22,36,60,33,57,20,4
95174,Office,3.54,8.49,268,8,19,48,27,30,22,20,15,22,22,16,15,4
76369,Electronics,13.25,1.31,238,94,41,61,16,13,8,5,0,0,0,0,0,0
28452,Home,73.09,23.13,467,36,49,58,109,68,48,33,38,17,7,4,0,0
96776,Electronics,18.32,1.87,190,0,0,0,0,5,4,32,23,20,59,27,11,9
56485,Office,3.54,4.79,462,32,58,75,81,61,60,44,24,18,8,1,0,0
97408,Home,75.46,2,521,59,69,70,92,77,48,52,29,15,6,4,0,0
63149,Office,0.55,3.58,197,0,0,0,0,3,4,37,26,24,40,46,15,2
23929,Clothing,0.52,1.35,363,179,82,60,19,10,8,5,0,0,0,0,0,0
92856,Office,3.58,0.31,109,4,11,10,8,13,15,14,19,13,1,1,0,0
23605,Medical,1.33,0.69,492,38,50,57,98,78,61,53,36,14,7,0,0,0
40904,Electronics,10.87,0.96,446,30,50,58,90,56,61,55,26,12,7,1,0,0
63372,Office,3.91,1.33,281,4,26,45,24,29,25,23,21,20,25,19,16,4
19866,Office,4.46,2.74,254,122,82,31,11,4,3,1,0,0,0,0,0,0
51278,Electronics,9.43,2.66,196,0,0,0,0,1,2,28,33,28,34,47,15,8
81732,Sports,21.63,6.71,222,0,0,0,0,1,3,30,28,43,40,53,19,5
73125,Electronics,16.05,4.1,238,0,0,0,0,2,2,38,38,50,39,45,18,6
22138,Medical,3.33,1.33,468,59,52,73,81,65,49,41,22,17,5,4,0,0
23850,Sports,12.55,11.54,281,81,95,61,22,16,5,1,0,0,0,0,0,0
43261,Clothing,0.61,1.46,351,190,43,60,25,20,9,4,0,0,0,0,0,0
83215,Home,33.39,48.53,211,0,0,0,0,1,8,12,31,52,52,40,10,5
40791,Medical,0.48,2.42,502,30,68,80,87,76,60,41,30,19,7,4,0,0
91053,Sports,9.5,10.75,274,4,17,47,24,20,28,20,22,24,23,20,18,7
20537,Office,4.46,6.35,476,37,62,79,94,71,43,32,35,13,7,3,0,0
13237,Hygiene,2.52,0.59,357,195,59,58,23,14,6,2,0,0,0,0,0,0
69964,Clothing,0.57,4.04,269,136,74,30,18,6,0,5,0,0,0,0,0,0
34564,Electronics,13.74,2.61,431,30,63,57,87,56,50,32,31,16,5,4,0,0
38028,Home,14.85,54.89,513,54,61,54,98,55,69,55,39,18,10,0,0,0
30210,Medical,1.12,2.52,113,2,11,6,9,12,18,15,23,13,1,3,0,0
89885,Clothing,0.31,7.5,133,3,7,11,17,10,16,21,25,16,4,3,0,0
47315,Sports,15.09,22.16,211,0,0,0,0,5,7,27,27,23,56,43,18,5
71896,Electronics,6.84,1.85,329,150,81,50,25,16,4,3,0,0,0,0,0,0
98866,Medical,2.76,1.02,275,4,26,43,28,25,28,17,18,16,25,19,20,6
54703,Office,5.62,1.6,347,170,89,50,12,14,9,3,0,0,0,0,0,0
48958,Clothing,0.49,5.73,337,155,94,59,10,9,8,2,0,0,0,0,0,0
90832,Electronics,11.69,1.04,357,184,88,33,26,20,5,1,0,0,0,0,0,0
81695,Hygiene,3.75,0.46,248,4,24,40,15,30,20,19,15,15,23,19,17,7
13711,Home,63.2,40.05,303,130,54,68,25,17,7,2,0,0,0,0,0,0
50853,Home,32.88,5.87,189,0,0,0,0,1,5,14,26,39,36,53,12,3
21106,Office,0.51,4.56,474,43,66,72,107,61,50,34,22,10,7,2,0,0
48396,Medical,0.55,0.98,300,133,72,55,27,6,3,4,0,0,0,0,0,0
29041,Home,50.05,39.16,123,6,13,9,9,9,21,22,12,16,4,2,0,0
68660,Home,24.58,10.53,141,9,10,15,17,11,20,21,20,11,6,1,0,0
20538,Hygiene,0.71,0.54,186,0,0,0,0,4,10,18,36,27,47,20,17,7
19493,Sports,3.2,15.42,254,7,22,40,17,20,17,22,19,20,25,18,20,7
62966,Office,4.86,2.87,335,133,97,63,21,13,6,2,0,0,0,0,0,0
66745,Hygiene,2.81,0.51,287,122,89,45,11,11,8,1,0,0,0,0,0,0
37119,Electronics,8.38,1.72,257,7,18,42,19,19,29,16,17,21,21,25,17,6
25705,Hygiene,3.36,0.44,235,99,41,59,24,8,3,1,0,0,0,0,0,0
55524,Medical,1.1,0.32,485,48,63,51,110,76,49,41,21,12,9,5,0,0
78128,Medical,1.6,2.1,465,45,63,60,81,66,57,32,35,18,6,2,0,0
56474,Home,43.66,24.85,197,0,0,0,0,2,2,30,24,29,38,50,12,10
61860,Electronics,2.58,0.97,302,126,74,70,12,14,5,1,0,0,0,0,0,0
60799,Office,5.16,7.16,315,124,97,43,30,12,5,4,0,0,0,0,0,0
30739,Electronics,8.78,2.45,124,8,14,6,13,14,19,12,18,15,4,1,0,0
16869,Electronics,13.21,0.13,364,178,94,58,19,7,3,5,0,0,0,0,0,0
40574,Medical,3.7,1.66,252,4,24,40,20,20,28,19,21,15,21,19,17,4
50542,Electronics,16.44,1.77,266,7,21,43,28,29,30,18,18,17,15,16,20,4
23187,Home,13.67,36.83,253,5,17,48,21,18,20,17,17,25,19,18,20,8
58066,Sports,5.94,2.16,110,2,8,11,11,12,13,23,15,9,4,2,0,0
47840,Medical,1.4,2.85,216,0,0,0,0,1,4,38,39,25,47,43,14,5
58689,Medical,0.53,1.51,472,39,48,74,86,56,48,57,34,17,10,3,0,0
71111,Medical,3.05,0.09,124,5,11,11,8,9,19,26,16,17,2,0,0,0
19271,Office,2.64,0.95,262,7,20,49,27,19,17,23,19,16,20,19,20,6
32112,Clothing,0.64,2.56,115,7,12,11,12,19,10,23,11,7,2,1,0,0
70203,Medical,2.78,2.74,312,140,76,61,11,12,8,4,0,0,0,0,0,0
84968,Home,24.33,80.71,244,5,17,50,16,17,24,20,23,17,16,17,18,4
71977,Sports,15.31,1.45,278,6,17,48,19,28,28,20,21,23,18,23,19,8
40302,Clothing,0.69,3.39,206,0,0,0,0,0,9,37,27,21,55,39,10,8
67561,Office,3.45,5.31,132,6,12,7,13,17,14,17,25,13,5,3,0,0
74635,Sports,14.56,2.76,260,4,16,40,28,17,28,22,21,22,24,19,15,4
94377,Sports,15.31,10.01,297,172,49,35,24,6,10,1,0,0,0,0,0,0
35263,Hygiene,1.17,0.51,234,0,0,0,0,2,7,29,25,54,55,44,11,7
66938,Electronics,16.5,1.25,310,192,46,38,29,4,0,1,0,0,0,0,0,0
53526,Clothing,0.32,4.04,220,0,0,0,0,4,4,22,30,52,42,40,20,6
45706,Home,15.59,21.07,189,0,0,0,0,4,8,10,25,37,43,37,20,5
71089,Clothing,0.43,6.91,244,7,17,44,26,18,23,15,15,15,22,20,16,6
27027,Sports,0.32,5.9,450,44,48,55,89,66,59,36,31,14,5,3,0,0
50027,Sports,11.95,14.77,260,4,23,47,19,24,21,17,15,20,24,21,19,6
50338,Office,2.85,4.92,227,0,0,0,0,2,7,33,40,46,45,43,10,1
40093,Hygiene,1.6,0.5,178,0,0,0,0,0,6,12,28,41,42,23,19,7
61649,Medical,2.47,1.35,294,129,87,52,10,5,8,3,0,0,0,0,0,0
92466,Office,5.28,3.91,282,108,71,70,22,7,3,1,0,0,0,0,0,0
83417,Home,10.8,48.3,270,5,27,47,27,21,16,15,25,17,21,24,19,6
64988,Sports,9.96,2.85,120,7,6,12,11,16,20,15,21,8,2,2,0,0
67228,Clothing,0.48,5.49,266,5,28,48,24,26,18,24,15,18,21,15,17,7
81058,Clothing,0.41,5.36,283,5,26,47,25,29,27,16,24,20,18,24,17,5
63976,Clothing,0.49,5.98,264,6,25,50,25,18,16,24,24,24,15,15,16,6
11261,Clothing,0.68,4.12,277,107,99,36,14,11,6,4,0,0,0,0,0,0
14024,Electronics,18.3,1.78,500,53,44,65,108,67,57,57,21,17,10,1,0,0
33415,Electronics,2.4,2.09,197,0,0,0,0,5,8,36,20,31,48,35,11,3
11563,Home,36.15,15.63,262,99,62,56,28,9,4,4,0,0,0,0,0,0
35912,Clothing,0.57,1.51,335,194,69,46,12,7,3,4,0,0,0,0,0,0
76945,Home,6.68,55.24,281,132,62,49,12,14,10,2,0,0,0,0,0,0
63874,Electronics,9,3.43,133,6,9,15,12,13,18,24,24,8,1,3,0,0
59909,Electronics,6.09,1.37,510,40,55,66,105,77,66,39,34,17,6,5,0,0
95796,Clothing,0.53,8.44,124,1,6,6,10,10,23,26,23,15,2,2,0,0
35259,Electronics,7.55,2.24,119,1,11,14,9,12,13,28,10,12,6,3,0,0
95770,Office,3.1,0.57,282,8,19,49,30,22,29,24,21,15,24,15,18,8
50278,Hygiene,2.67,0.33,174,0,0,0,0,4,6,17,25,24,47,23,18,10
22802,Home,36.6,52.71,243,0,0,0,0,3,10,12,38,57,44,56,15,8
17525,Clothing,0.66,7.21,307,133,98,31,21,19,0,5,0,0,0,0,0,0
32911,Medical,2.93,1.98,267,7,22,46,21,27,18,23,24,18,16,24,17,4
27025,Office,5.18,4.63,200,0,0,0,0,0,9,20,38,52,36,20,16,9
77716,Hygiene,3.75,0.57,169,0,0,0,0,1,2,17,28,36,31,33,13,8
25258,Home,17.14,40.52,143,2,11,12,11,14,25,28,24,9,6,1,0,0
43622,Hygiene,1.84,0.3,131,2,14,13,14,18,21,19,15,7,6,2,0,0
93240,Sports,21.43,17.5,250,5,22,45,21,16,19,19,17,16,24,22,19,5
73616,Medical,1.23,1.74,445,35,67,60,93,66,43,34,22,12,9,4,0,0
62393,Medical,1.06,1.07,185,0,0,0,0,2,8,14,25,28,35,50,16,7
78682,Home,20.02,4.37,127,10,8,11,15,15,22,22,13,7,3,1,0,0
34221,Sports,8.46,8.34,318,132,93,59,11,18,3,2,0,0,0,0,0,0
90871,Clothing,0.48,4.64,469,32,45,65,104,76,42,49,29,20,7,0,0,0
65856,Electronics,9.56,0.38,462,41,57,61,82,72,56,41,26,16,10,0,0,0
81356,Sports,6.76,5.31,364,158,98,69,17,19,0,3,0,0,0,0,0,0
30752,Home,30.43,24.38,271,5,28,47,18,25,22,18,19,24,18,24,17,6
99928,Office,1.54,5.79,255,5,17,45,20,30,23,15,24,23,17,15,16,5
54403,Clothing,0.49,3.67,310,177,51,42,16,17,2,5,0,0,0,0,0,0
64033,Medical,2.44,3.07,456,33,49,75,92,54,49,58,20,14,8,4,0,0
73839,Office,3.89,0.74,228,0,0,0,0,0,10,24,31,45,52,39,18,9
72700,Medical,4.03,2.01,125,6,11,6,15,15,11,19,18,16,5,3,0,0
82921,Electronics,12.78,0.65,270,8,23,48,24,29,15,17,16,18,24,22,20,6
11520,Clothing,0.51,2.82,245,0,0,0,0,5,7,38,23,47,56,41,20,8
11578,Hygiene,1.49,0.47,314,147,77,48,28,12,1,1,0,0,0,0,0,0
48013,Electronics,3.58,2.27,138,9,6,14,9,16,19,23,25,10,5,2,0,0
24726,Clothing,0.36,3.53,485,45,66,79,106,58,44,41,24,16,6,0,0,0
55014,Hygiene,3.23,0.48,262,8,19,48,19,25,19,20,15,24,16,23,20,6
68543,Medical,1.34,2.61,245,6,15,45,18,15,16,25,15,20,24,25,17,4
84456,Sports,14.57,7.52,328,181,66,35,23,18,1,4,0,0,0,0,0,0
97677,Clothing,0.36,4.37,438,38,51,51,84,78,43,45,27,10,7,4,0,0
91302,Office,3.35,3.04,170,0,0,0,0,3,4,19,29,36,31,32,12,4
38405,Home,38.01,65.8,176,0,0,0,0,1,6,12,31,42,41,25,17,1
57522,Medical,2.52,0.76,288,7,28,46,28,22,26,25,16,22,25,16,19,8
82094,Hygiene,2.55,0.65,252,8,19,45,19,21,22,22,17,23,17,15,18,6
95759,Electronics,7.5,4.21,496,59,65,80,104,55,43,48,20,12,5,5,0,0
71005,Medical,1.86,0.97,231,0,0,0,0,2,8,33,35,49,45,34,19,6
83623,Clothing,0.64,1.83,399,192,94,63,27,12,6,5,0,0,0,0,0,0
81868,Home,54.96,41.86,296,128,43,69,30,18,6,2,0,0,0,0,0,0
52334,Clothing,0.55,4.64,280,122,79,35,19,15,8,2,0,0,0,0,0,0
26237,Hygiene,1.12,0.46,122,9,8,11,7,9,25,17,19,13,1,3,0,0
24316,Sports,14.88,15.76,114,5,10,8,14,11,13,27,15,9,2,0,0,0
50499,Electronics,9.07,2.01,144,8,13,14,16,12,22,23,19,15,1,1,0,0
65681,Clothing,0.25,1.9,183,0,0,0,0,4,8,13,26,22,59,29,19,3
39562,Home,7.48,40.39,226,0,0,0,0,0,6,36,38,44,35,46,14,7
70794,Hygiene,2.84,0.39,335,161,89,35,25,15,9,1,0,0,0,0,0,0
75644,Electronics,19.15,0.97,369,193,72,60,23,12,9,0,0,0,0,0,0,0
80802,Sports,9.28,13.06,435,42,40,70,85,50,47,46,30,16,8,1,0,0
47686,Clothing,0.53,7.61,131,9,8,10,16,8,24,13,25,15,2,1,0,0
19577,Medical,2.31,1.28,123,9,8,8,15,15,14,19,14,15,3,3,0,0
94266,Home,43.86,4.29,446,39,63,57,80,69,43,42,31,17,5,0,0,0
90817,Electronics,18.67,1.33,128,6,9,6,15,17,25,23,12,11,4,0,0,0
98157,Electronics,3.23,0.19,310,146,70,65,13,14,2,0,0,0,0,0,0,0
72756,Clothing,0.5,4.23,478,32,59,77,80,76,61,52,20,15,6,0,0,0
87978,Office,3.43,3.94,322,173,74,36,20,13,3,3,0,0,0,0,0,0
58015,Sports,2.54,9.09,257,7,29,44,24,19,16,15,16,18,21,25,15,8
36587,Clothing,0.48,2.2,242,89,61,55,28,9,0,0,0,0,0,0,0,0
24451,Clothing,0.41,9.1,267,6,27,47,16,25,18,20,21,21,18,21,19,8
15429,Clothing,0.41,6.63,501,47,45,79,97,72,42,54,35,20,8,2,0,0
12576,Clothing,0.71,0.53,135,3,14,14,15,8,19,20,19,17,5,1,0,0
48868,Electronics,14.78,1.21,241,0,0,0,0,5,7,40,35,48,31,60,11,4
38297,Clothing,0.48,3.44,111,8,9,7,16,9,11,17,22,8,3,1,0,0
14875,Sports,14.82,8.89,299,154,60,55,20,6,2,2,0,0,0,0,0,0
22080,Office,1.31,5.16,376,189,89,65,23,9,1,0,0,0,0,0,0,0
48321,Office,3.97,3.52,423,32,61,68,88,59,41,30,20,15,7,2,0,0
31897,Hygiene,2.82,0.52,237,90,74,35,23,10,2,3,0,0,0,0,0,0
15967,Electronics,17.05,1.22,266,6,19,49,28,17,26,15,21,18,23,17,19,8
36308,Sports,14.8,9.46,204,0,0,0,0,1,2,19,28,41,54,42,13,4
31924,Clothing,0.58,4.13,129,8,14,9,13,17,12,23,12,17,4,0,0,0
69709,Hygiene,1.19,0.55,226,0,0,0,0,3,7,11,27,52,37,60,20,9
41375,Hygiene,1.48,0.62,219,0,0,0,0,1,5,39,20,55,45,34,11,9
97245,Hygiene,1.56,0.39,201,0,0,0,0,2,7,11,25,60,44,31,16,5
41609,Clothing,0.41,5.35,256,7,17,47,22,22,17,23,23,21,18,18,16,5
32757,Electronics,13.66,2.1,447,38,63,57,86,50,53,45,29,16,5,5,0,0
57844,Clothing,0.61,5.51,220,81,47,44,23,14,10,1,0,0,0,0,0,0
70108,Sports,4.66,4.05,129,8,7,9,15,19,16,19,23,12,1,0,0,0
52892,Hygiene,0.52,0.32,237,0,0,0,0,2,10,37,40,32,49,40,20,7
64489,Office,5.44,6.07,110,7,5,9,12,12,10,20,14,15,4,2,0,0
67653,Home,14.15,9.61,100,2,7,7,8,12,15,12,14,15,6,2,0,0
75800,Medical,2.09,2.59,119,3,13,10,17,9,24,13,14,11,2,3,0,0
76425,Hygiene,3.08,0.46,473,38,46,66,97,76,56,49,25,14,6,0,0,0
17927,Sports,16.56,2.72,244,4,19,42,17,22,16,17,23,21,15,21,20,7
79832,Home,18.55,9.27,217,0,0,0,0,2,10,34,39,41,53,22,15,1
98139,Clothing,0.44,5.58,238,5,17,41,18,20,15,17,19,22,15,25,20,4
58406,Hygiene,3.19,0.53,215,0,0,0,0,5,8,10,23,53,46,51,16,3
38641,Medical,0.31,2.36,270,124,65,45,14,18,3,1,0,0,0,0,0,0
43878,Sports,14.86,14.58,267,5,28,46,17,22,26,19,20,15,22,24,18,5
75585,Medical,1.27,1.78,121,4,5,6,7,10,19,26,23,16,4,1,0,0
14364,Home,10.75,46.48,489,41,50,77,101,75,53,30,29,18,10,5,0,0
81700,Home,55.63,27.66,276,4,20,49,24,15,25,22,24,17,25,23,20,8
